5.300000e+02	4.240000e+02	4.400892e+02	5.298147e+02	4.240000e+02	4.410000e+02	5.300000e+02	4.234276e+02	4.410000e+02
5.300000e+02	4.234276e+02	4.410000e+02	5.297075e+02	4.240000e+02	4.420000e+02	5.300000e+02	4.231005e+02	4.420000e+02
5.298147e+02	4.240000e+02	4.410000e+02	5.297075e+02	4.240000e+02	4.420000e+02	5.300000e+02	4.234276e+02	4.410000e+02
5.300000e+02	4.231005e+02	4.420000e+02	5.296805e+02	4.240000e+02	4.430000e+02	5.300000e+02	4.230279e+02	4.430000e+02
5.297075e+02	4.240000e+02	4.420000e+02	5.296805e+02	4.240000e+02	4.430000e+02	5.300000e+02	4.231005e+02	4.420000e+02
5.300000e+02	4.230279e+02	4.430000e+02	5.297197e+02	4.240000e+02	4.440000e+02	5.300000e+02	4.231597e+02	4.440000e+02
5.296805e+02	4.240000e+02	4.430000e+02	5.297197e+02	4.240000e+02	4.440000e+02	5.300000e+02	4.230279e+02	4.430000e+02
5.300000e+02	4.231597e+02	4.440000e+02	5.298158e+02	4.240000e+02	4.450000e+02	5.300000e+02	4.234573e+02	4.450000e+02
5.297197e+02	4.240000e+02	4.440000e+02	5.298158e+02	4.240000e+02	4.450000e+02	5.300000e+02	4.231597e+02	4.440000e+02
5.300000e+02	4.234573e+02	4.450000e+02	5.299625e+02	4.240000e+02	4.460000e+02	5.300000e+02	4.238916e+02	4.460000e+02
5.298158e+02	4.240000e+02	4.450000e+02	5.299625e+02	4.240000e+02	4.460000e+02	5.300000e+02	4.234573e+02	4.450000e+02
5.300000e+02	4.238916e+02	4.460000e+02	5.299625e+02	4.240000e+02	4.460000e+02	5.300000e+02	4.240000e+02	4.461946e+02
5.300000e+02	4.250000e+02	4.397043e+02	5.299051e+02	4.250000e+02	4.400000e+02	5.300000e+02	4.241736e+02	4.400000e+02
5.300000e+02	4.241736e+02	4.400000e+02	5.298147e+02	4.240000e+02	4.410000e+02	5.300000e+02	4.240000e+02	4.400892e+02
5.300000e+02	4.241736e+02	4.400000e+02	5.299051e+02	4.250000e+02	4.400000e+02	5.298147e+02	4.240000e+02	4.410000e+02
5.299051e+02	4.250000e+02	4.400000e+02	5.296852e+02	4.250000e+02	4.410000e+02	5.298147e+02	4.240000e+02	4.410000e+02
5.298147e+02	4.240000e+02	4.410000e+02	5.296852e+02	4.250000e+02	4.410000e+02	5.297075e+02	4.240000e+02	4.420000e+02
5.297075e+02	4.240000e+02	4.420000e+02	5.296852e+02	4.250000e+02	4.410000e+02	5.295630e+02	4.250000e+02	4.420000e+02
5.297075e+02	4.240000e+02	4.420000e+02	5.295630e+02	4.250000e+02	4.420000e+02	5.296805e+02	4.240000e+02	4.430000e+02
5.296805e+02	4.240000e+02	4.430000e+02	5.295630e+02	4.250000e+02	4.420000e+02	5.295206e+02	4.250000e+02	4.430000e+02
