2.170000e+02	5.350000e+02	8.145378e+02	2.168977e+02	5.350000e+02	8.150000e+02	2.170000e+02	5.347190e+02	8.150000e+02
2.170000e+02	5.347190e+02	8.150000e+02	2.167946e+02	5.350000e+02	8.160000e+02	2.170000e+02	5.344269e+02	8.160000e+02
2.168977e+02	5.350000e+02	8.150000e+02	2.167946e+02	5.350000e+02	8.160000e+02	2.170000e+02	5.347190e+02	8.150000e+02
2.170000e+02	5.344269e+02	8.160000e+02	2.168177e+02	5.350000e+02	8.170000e+02	2.170000e+02	5.344791e+02	8.170000e+02
2.167946e+02	5.350000e+02	8.160000e+02	2.168177e+02	5.350000e+02	8.170000e+02	2.170000e+02	5.344269e+02	8.160000e+02
2.170000e+02	5.344791e+02	8.170000e+02	2.169752e+02	5.350000e+02	8.180000e+02	2.170000e+02	5.349266e+02	8.180000e+02
2.168177e+02	5.350000e+02	8.170000e+02	2.169752e+02	5.350000e+02	8.180000e+02	2.170000e+02	5.344791e+02	8.170000e+02
2.170000e+02	5.349266e+02	8.180000e+02	2.169752e+02	5.350000e+02	8.180000e+02	2.170000e+02	5.350000e+02	8.180858e+02
2.170000e+02	5.360000e+02	8.134267e+02	2.168113e+02	5.360000e+02	8.140000e+02	2.170000e+02	5.353852e+02	8.140000e+02
2.170000e+02	5.353852e+02	8.140000e+02	2.168977e+02	5.350000e+02	8.150000e+02	2.170000e+02	5.350000e+02	8.145378e+02
2.170000e+02	5.353852e+02	8.140000e+02	2.168113e+02	5.360000e+02	8.140000e+02	2.168977e+02	5.350000e+02	8.150000e+02
2.168113e+02	5.360000e+02	8.140000e+02	2.165968e+02	5.360000e+02	8.150000e+02	2.168977e+02	5.350000e+02	8.150000e+02
2.168977e+02	5.350000e+02	8.150000e+02	2.165968e+02	5.360000e+02	8.150000e+02	2.167946e+02	5.350000e+02	8.160000e+02
2.167946e+02	5.350000e+02	8.160000e+02	2.165968e+02	5.360000e+02	8.150000e+02	2.165018e+02	5.360000e+02	8.160000e+02
2.167946e+02	5.350000e+02	8.160000e+02	2.165018e+02	5.360000e+02	8.160000e+02	2.168177e+02	5.350000e+02	8.170000e+02
2.168177e+02	5.350000e+02	8.170000e+02	2.165018e+02	5.360000e+02	8.160000e+02	2.165329e+02	5.360000e+02	8.170000e+02
2.168177e+02	5.350000e+02	8.170000e+02	2.165329e+02	5.360000e+02	8.170000e+02	2.169752e+02	5.350000e+02	8.180000e+02
2.169752e+02	5.350000e+02	8.180000e+02	2.165329e+02	5.360000e+02	8.170000e+02	2.166986e+02	5.360000e+02	8.180000e+02
2.170000e+02	5.350000e+02	8.180858e+02	2.166986e+02	5.360000e+02	8.180000e+02	2.170000e+02	5.360000e+02	8.189776e+02
2.169752e+02	5.350000e+02	8.180000e+02	2.166986e+02	5.360000e+02	8.180000e+02	2.170000e+02	5.350000e+02	8.180858e+02
2.170000e+02	5.370000e+02	8.127692e+02	2.168995e+02	5.370000e+02	8.130000e+02	2.170000e+02	5.365860e+02	8.130000e+02
2.170000e+02	5.365860e+02	8.130000e+02	2.168113e+02	5.360000e+02	8.140000e+02	2.170000e+02	5.360000e+02	8.134267e+02
2.170000e+02	5.365860e+02	8.130000e+02	2.168995e+02	5.370000e+02	8.130000e+02	2.168113e+02	5.360000e+02	8.140000e+02
2.168995e+02	5.370000e+02	8.130000e+02	2.165746e+02	5.370000e+02	8.140000e+02	2.168113e+02	5.360000e+02	8.140000e+02
2.168113e+02	5.360000e+02	8.140000e+02	2.165746e+02	5.370000e+02	8.140000e+02	2.165968e+02	5.360000e+02	8.150000e+02
2.165968e+02	5.360000e+02	8.150000e+02	2.165746e+02	5.370000e+02	8.140000e+02	2.163680e+02	5.370000e+02	8.150000e+02
2.165968e+02	5.360000e+02	8.150000e+02	2.163680e+02	5.370000e+02	8.150000e+02	2.165018e+02	5.360000e+02	8.160000e+02
2.165018e+02	5.360000e+02	8.160000e+02	2.163680e+02	5.370000e+02	8.150000e+02	2.162812e+02	5.370000e+02	8.160000e+02
2.165018e+02	5.360000e+02	8.160000e+02	2.162812e+02	5.370000e+02	8.160000e+02	2.165329e+02	5.360000e+02	8.170000e+02
