3.640000e+02	7.360000e+02	8.432403e+02	3.638929e+02	7.360000e+02	8.440000e+02	3.640000e+02	7.357044e+02	8.440000e+02
3.640000e+02	7.357044e+02	8.440000e+02	3.638474e+02	7.360000e+02	8.450000e+02	3.640000e+02	7.355947e+02	8.450000e+02
3.638929e+02	7.360000e+02	8.440000e+02	3.638474e+02	7.360000e+02	8.450000e+02	3.640000e+02	7.357044e+02	8.440000e+02
3.640000e+02	7.355947e+02	8.450000e+02	3.638791e+02	7.360000e+02	8.460000e+02	3.640000e+02	7.356911e+02	8.460000e+02
3.638474e+02	7.360000e+02	8.450000e+02	3.638791e+02	7.360000e+02	8.460000e+02	3.640000e+02	7.355947e+02	8.450000e+02
3.640000e+02	7.356911e+02	8.460000e+02	3.639801e+02	7.360000e+02	8.470000e+02	3.640000e+02	7.359511e+02	8.470000e+02
3.638791e+02	7.360000e+02	8.460000e+02	3.639801e+02	7.360000e+02	8.470000e+02	3.640000e+02	7.356911e+02	8.460000e+02
3.640000e+02	7.359511e+02	8.470000e+02	3.639801e+02	7.360000e+02	8.470000e+02	3.640000e+02	7.360000e+02	8.471158e+02
3.640000e+02	7.370000e+02	8.423768e+02	3.638377e+02	7.370000e+02	8.430000e+02	3.640000e+02	7.361678e+02	8.430000e+02
3.640000e+02	7.361678e+02	8.430000e+02	3.638929e+02	7.360000e+02	8.440000e+02	3.640000e+02	7.360000e+02	8.432403e+02
3.640000e+02	7.361678e+02	8.430000e+02	3.638377e+02	7.370000e+02	8.430000e+02	3.638929e+02	7.360000e+02	8.440000e+02
3.638377e+02	7.370000e+02	8.430000e+02	3.636852e+02	7.370000e+02	8.440000e+02	3.638929e+02	7.360000e+02	8.440000e+02
3.638929e+02	7.360000e+02	8.440000e+02	3.636852e+02	7.370000e+02	8.440000e+02	3.638474e+02	7.360000e+02	8.450000e+02
3.638474e+02	7.360000e+02	8.450000e+02	3.636852e+02	7.370000e+02	8.440000e+02	3.636212e+02	7.370000e+02	8.450000e+02
3.638474e+02	7.360000e+02	8.450000e+02	3.636212e+02	7.370000e+02	8.450000e+02	3.638791e+02	7.360000e+02	8.460000e+02
3.638791e+02	7.360000e+02	8.460000e+02	3.636212e+02	7.370000e+02	8.450000e+02	3.636286e+02	7.370000e+02	8.460000e+02
3.638791e+02	7.360000e+02	8.460000e+02	3.636286e+02	7.370000e+02	8.460000e+02	3.639801e+02	7.360000e+02	8.470000e+02
3.639801e+02	7.360000e+02	8.470000e+02	3.636286e+02	7.370000e+02	8.460000e+02	3.637003e+02	7.370000e+02	8.470000e+02
3.640000e+02	7.360000e+02	8.471158e+02	3.638357e+02	7.370000e+02	8.480000e+02	3.640000e+02	7.364590e+02	8.480000e+02
3.640000e+02	7.360000e+02	8.471158e+02	3.639801e+02	7.360000e+02	8.470000e+02	3.638357e+02	7.370000e+02	8.480000e+02
3.639801e+02	7.360000e+02	8.470000e+02	3.637003e+02	7.370000e+02	8.470000e+02	3.638357e+02	7.370000e+02	8.480000e+02
3.640000e+02	7.364590e+02	8.480000e+02	3.638357e+02	7.370000e+02	8.480000e+02	3.640000e+02	7.370000e+02	8.488117e+02
3.640000e+02	7.380000e+02	8.422293e+02	3.638377e+02	7.370000e+02	8.430000e+02	3.640000e+02	7.370000e+02	8.423768e+02
3.637907e+02	7.380000e+02	8.430000e+02	3.638377e+02	7.370000e+02	8.430000e+02	3.640000e+02	7.380000e+02	8.422293e+02
3.638377e+02	7.370000e+02	8.430000e+02	3.637907e+02	7.380000e+02	8.430000e+02	3.636852e+02	7.370000e+02	8.440000e+02
3.636852e+02	7.370000e+02	8.440000e+02	3.637907e+02	7.380000e+02	8.430000e+02	3.636204e+02	7.380000e+02	8.440000e+02
3.636852e+02	7.370000e+02	8.440000e+02	3.636204e+02	7.380000e+02	8.440000e+02	3.636212e+02	7.370000e+02	8.450000e+02
3.636212e+02	7.370000e+02	8.450000e+02	3.636204e+02	7.380000e+02	8.440000e+02	3.635329e+02	7.380000e+02	8.450000e+02
3.636212e+02	7.370000e+02	8.450000e+02	3.635329e+02	7.380000e+02	8.450000e+02	3.636286e+02	7.370000e+02	8.460000e+02
3.636286e+02	7.370000e+02	8.460000e+02	3.635329e+02	7.380000e+02	8.450000e+02	3.635127e+02	7.380000e+02	8.460000e+02
3.636286e+02	7.370000e+02	8.460000e+02	3.635127e+02	7.380000e+02	8.460000e+02	3.637003e+02	7.370000e+02	8.470000e+02
3.637003e+02	7.370000e+02	8.470000e+02	3.635127e+02	7.380000e+02	8.460000e+02	3.635532e+02	7.380000e+02	8.470000e+02
3.637003e+02	7.370000e+02	8.470000e+02	3.635532e+02	7.380000e+02	8.470000e+02	3.638357e+02	7.370000e+02	8.480000e+02
3.638357e+02	7.370000e+02	8.480000e+02	3.635532e+02	7.380000e+02	8.470000e+02	3.636537e+02	7.380000e+02	8.480000e+02
3.640000e+02	7.370000e+02	8.488117e+02	3.638166e+02	7.380000e+02	8.490000e+02	3.640000e+02	7.371640e+02	8.490000e+02
3.640000e+02	7.370000e+02	8.488117e+02	3.638357e+02	7.370000e+02	8.480000e+02	3.638166e+02	7.380000e+02	8.490000e+02
3.638357e+02	7.370000e+02	8.480000e+02	3.636537e+02	7.380000e+02	8.480000e+02	3.638166e+02	7.380000e+02	8.490000e+02
3.640000e+02	7.371640e+02	8.490000e+02	3.638166e+02	7.380000e+02	8.490000e+02	3.640000e+02	7.380000e+02	8.498091e+02
3.640000e+02	7.390000e+02	8.425426e+02	3.637907e+02	7.380000e+02	8.430000e+02	3.640000e+02	7.380000e+02	8.422293e+02
3.638706e+02	7.390000e+02	8.430000e+02	3.637907e+02	7.380000e+02	8.430000e+02	3.640000e+02	7.390000e+02	8.425426e+02
