#NN 	 Count 	 V 	 A 	 C 	 G 	 T 	 B 	 L 	 L1 	 P 	 F 	 P1 	 F1 	 Ngal 	 Ngroup 
13 	 1453 	 1429.8988032731872 	 624.0881804348959 	 89.26345989607478 	 0.0 	 6.873542144044912 	 6.9915302539414474 	 7.1033604399727315 	 7.1033604399727315 	 0.008509736300668102 	 0.007934093882655613 	 0.008509736300668102 	 0.007934093882655613 	 6 	 1
14 	 795 	 777.7994783485213 	 424.4788382079901 	 74.73908350178078 	 0.0 	 5.497090137393901 	 5.679476096303431 	 5.9475472907331675 	 5.9475472907331675 	 0.016318604041341164 	 0.023055874707246123 	 0.016318604041341164 	 0.023055874707246123 	 7 	 2
15 	 5403 	 5363.330966662316 	 1738.771557062597 	 169.67890740762022 	 0.0 	 9.25365545268561 	 10.247423110083684 	 13.502618426177387 	 13.502618426177387 	 0.05095962534581737 	 0.13706061570981837 	 0.05095962534581737 	 0.13706061570981837 	 30 	 4
16 	 285 	 273.8343056678493 	 208.27904157117214 	 51.701856810470744 	 0.0 	 3.9442418728570336 	 4.028463471528379 	 4.114303039207896 	 4.114303039207896 	 0.010563741544851743 	 0.010541818627162752 	 0.010563741544851743 	 0.010541818627162752 	 2 	 1
17 	 780 	 762.3631362356468 	 413.40440401697253 	 72.97856683817038 	 0.0 	 5.532329569989397 	 5.664737222555971 	 5.807449826028543 	 5.807449826028543 	 0.0118252087818862 	 0.012439877668328396 	 0.0118252087818862 	 0.012439877668328396 	 8 	 1
18 	 4691 	 4651.83803228667 	 1362.177959814214 	 131.67073691611293 	 0.0 	 10.245000659651978 	 10.34533558266674 	 10.478024320375939 	 10.478024320375939 	 0.004872913284851862 	 0.006372109896146502 	 0.004872913284851862 	 0.006372109896146502 	 16 	 3
19 	 918 	 898.1411538711122 	 472.7945954317659 	 79.50888977663995 	 0.0 	 5.698930333906911 	 5.946436892276604 	 6.327116413850455 	 6.327116413850455 	 0.021253649933271137 	 0.03101624379500703 	 0.021253649933271137 	 0.03101624379500703 	 14 	 3
21 	 4379 	 4353.307687793341 	 1348.0717652545925 	 133.62459365040473 	 0.0 	 9.687854459969026 	 10.08850039074008 	 10.633507299053903 	 10.633507299053903 	 0.02025883605929979 	 0.026300873760521298 	 0.02025883605929979 	 0.026300873760521298 	 25 	 3
22 	 425 	 418.07813215070564 	 271.7236142133011 	 58.57836331328777 	 0.0 	 4.615846142350925 	 4.638634452111161 	 4.661518039771342 	 4.661518039771342 	 0.002462408292678478 	 0.0024605604779227826 	 0.002462408292678478 	 0.0024605604779227826 	 10 	 1
24 	 4599 	 4564.924336962158 	 1492.2893715350176 	 152.75208341899972 	 0.0 	 9.177022414090898 	 9.769355272501656 	 12.155624571859676 	 12.155624571859676 	 0.03126364670909754 	 0.10883792442672283 	 0.03126364670909754 	 0.10883792442672283 	 20 	 4
25 	 7972 	 7937.544764980106 	 2087.262186291981 	 183.4218790651921 	 0.0 	 11.379570403104 	 11.408549654820048 	 14.596249362214579 	 14.596249362214579 	 0.0012716824223493446 	 0.12258120915706387 	 0.0012716824223493446 	 0.12258120915706387 	 28 	 7
26 	 397 	 388.18264166435097 	 261.0543731413985 	 57.71388137237827 	 0.0 	 4.460940113660852 	 4.52325102616194 	 4.592724752716631 	 4.592724752716631 	 0.006935617411888363 	 0.007621096001116958 	 0.006935617411888363 	 0.007621096001116958 	 6 	 1
27 	 9901 	 9849.13051995367 	 3028.6624817325637 	 269.3689669421973 	 0.0 	 9.755920885234545 	 11.24354641187183 	 21.435701302204023 	 21.435701302204023 	 0.07084110780478094 	 0.31188462413540047 	 0.07084110780478094 	 0.31188462413540047 	 48 	 8
28 	 424 	 412.51800195226747 	 282.5048439448508 	 61.325583111248925 	 0.0 	 4.380647030952828 	 4.606639343850463 	 4.8801348450740605 	 4.8801348450740605 	 0.02514577854459233 	 0.028829135781780674 	 0.02514577854459233 	 0.028829135781780674 	 6 	 3
30 	 8749 	 8705.000752280881 	 2546.4132269060196 	 228.05304525779593 	 0.0 	 10.255602657457633 	 11.165881271295898 	 18.14788471996897 	 18.14788471996897 	 0.04249372344445386 	 0.23818172836453771 	 0.04249372344445386 	 0.23818172836453771 	 69 	 12
31 	 13643 	 13602.36152764391 	 3120.7618370710056 	 218.98000695415863 	 0.0 	 13.076000897662626 	 14.25135509162856 	 17.425875272525982 	 17.425875272525982 	 0.04301016880032307 	 0.10021457508765225 	 0.04301016880032307 	 0.10021457508765225 	 56 	 10
32 	 9067 	 9008.14214752741 	 2840.123437490611 	 251.31353994678267 	 0.0 	 9.515229544550936 	 11.301115881348958 	 19.99889607422648 	 19.99889607422648 	 0.08579250104948803 	 0.277884245067459 	 0.08579250104948803 	 0.277884245067459 	 38 	 8
34 	 22831 	 22796.56539476191 	 4355.672116579182 	 252.45612849438317 	 0.0 	 15.701295771086874 	 17.253184315848728 	 20.089820381861884 	 20.089820381861884 	 0.04709188373380165 	 0.07596164499818789 	 0.04709188373380165 	 0.07596164499818789 	 126 	 25
36 	 4530 	 4507.621506292008 	 1340.4793520388546 	 130.8971812987285 	 0.0 	 10.08808117656411 	 10.240704488354599 	 10.41646672024432 	 10.41646672024432 	 0.007507743664879603 	 0.008508533434459705 	 0.007507743664879603 	 0.008508533434459705 	 14 	 3
37 	 28773 	 28749.67152503604 	 5456.110886987542 	 292.3030313115945 	 0.0 	 15.807782569230078 	 18.6659401461059 	 23.260736156992664 	 23.260736156992664 	 0.08290829512312409 	 0.10959122964266999 	 0.08290829512312409 	 0.10959122964266999 	 105 	 19
39 	 3295 	 3267.8360486958004 	 1112.299591313234 	 121.06697312533323 	 0.0 	 8.813729882353828 	 9.187473367833672 	 9.634203609035216 	 9.634203609035216 	 0.02076213907956131 	 0.023734879827687978 	 0.02076213907956131 	 0.023734879827687978 	 14 	 3
40 	 3738 	 3722.244521967171 	 1220.04223919391 	 128.9705531811023 	 0.0 	 9.152743410981776 	 9.459851176110792 	 10.2631505260343 	 10.2631505260343 	 0.016499997552301977 	 0.040729061532055764 	 0.016499997552301977 	 0.040729061532055764 	 18 	 3
41 	 723 	 712.4846477100727 	 403.90518221049706 	 73.4083326114661 	 0.0 	 5.291969594032775 	 5.502170773286419 	 5.841649499624405 	 5.841649499624405 	 0.019473637742386474 	 0.02992631390226316 	 0.019473637742386474 	 0.02992631390226316 	 14 	 4
42 	 1169 	 1151.825912515189 	 558.3974622956191 	 86.54862013647092 	 0.0 	 6.188204586997595 	 6.4518355279972255 	 6.887320356251048 	 6.887320356251048 	 0.020856812051323007 	 0.03264710541152539 	 0.020856812051323007 	 0.03264710541152539 	 26 	 4
43 	 3393 	 3360.916395185196 	 1126.091516026228 	 121.28551466986926 	 0.0 	 8.95375645945347 	 9.284633198707784 	 9.65159459257714 	 9.65159459257714 	 0.018141773778051453 	 0.019378801201274325 	 0.018141773778051453 	 0.019378801201274325 	 14 	 2
44 	 3664 	 3633.8397281550165 	 1190.598910816455 	 125.70399448142157 	 0.0 	 9.156332233656519 	 9.471448506693394 	 10.003206044057288 	 10.003206044057288 	 0.01691646887137213 	 0.027305107568308423 	 0.01691646887137213 	 0.027305107568308423 	 12 	 2
45 	 2510 	 2491.895134672732 	 910.8226615492956 	 108.32515904334791 	 0.0 	 8.207619023556319 	 8.40822824164806 	 8.620242261482275 	 8.620242261482275 	 0.012073366761852737 	 0.012450561534298781 	 0.012073366761852737 	 0.012450561534298781 	 21 	 4
46 	 1523 	 1501.1610281784763 	 665.9981461831777 	 94.46034753287242 	 0.0 	 6.762005435517804 	 7.050557864519912 	 7.516915618017483 	 7.516915618017483 	 0.020890577855402107 	 0.032013633253330634 	 0.020890577855402107 	 0.032013633253330634 	 10 	 2
48 	 13361 	 13340.538488614544 	 2910.583440114681 	 199.48142500283024 	 0.0 	 13.750375582521256 	 14.590749189170799 	 15.874227422107817 	 15.874227422107817 	 0.029652090854521498 	 0.04212963132431403 	 0.029652090854521498 	 0.04212963132431403 	 64 	 13
52 	 9175 	 9138.685255188415 	 2304.942826990643 	 182.20383526008857 	 0.0 	 11.894462389490124 	 12.650352961563245 	 14.499320515972235 	 14.499320515972235 	 0.030796343800593328 	 0.0681027547509507 	 0.030796343800593328 	 0.0681027547509507 	 84 	 18
53 	 4302 	 4284.594014914415 	 1306.1055712039765 	 129.97512901970427 	 0.0 	 9.841304047799557 	 10.048888437771588 	 10.343092131246394 	 10.343092131246394 	 0.010436519914154549 	 0.01442742123449238 	 0.010436519914154549 	 0.01442742123449238 	 23 	 5
54 	 622 	 598.620153317557 	 358.0001852843428 	 68.71288394863173 	 0.0 	 5.016367403626629 	 5.210088191786217 	 5.467997567262246 	 5.467997567262246 	 0.018943101678990625 	 0.024153147042996898 	 0.018943101678990625 	 0.024153147042996898 	 6 	 0
56 	 4034 	 4018.6642778717974 	 1233.4577225400717 	 125.07279367960726 	 0.0 	 9.77414354242184 	 9.861918697520732 	 9.95297668021113 	 9.95297668021113 	 0.004470099657778904 	 0.004595430909654428 	 0.004470099657778904 	 0.004595430909654428 	 26 	 6
57 	 1040 	 1016.7448722721667 	 516.6574428162675 	 83.79215826575324 	 0.0 	 5.903785301514021 	 6.1659402682724656 	 6.667968090166522 	 6.667968090166522 	 0.021720043694670527 	 0.03911729832198361 	 0.021720043694670527 	 0.03911729832198361 	 17 	 4
58 	 713 	 680.2783174998075 	 551.4279640537412 	 127.49018499150591 	 0.0 	 3.7010001043409653 	 4.325258168622788 	 10.145346568549167 	 10.145346568549167 	 0.07777697191537178 	 0.40220077223004996 	 0.07777697191537178 	 0.40220077223004996 	 19 	 4
59 	 1752 	 1739.7237097380348 	 712.872442369002 	 95.60135692556625 	 0.0 	 7.3213254139406345 	 7.456718871930171 	 7.607714260498236 	 7.607714260498236 	 0.009161798095231414 	 0.010023303714165325 	 0.009161798095231414 	 0.010023303714165325 	 31 	 4
61 	 2888 	 2867.7232430301137 	 1010.6528120274913 	 115.25425822137322 	 0.0 	 8.512487796705722 	 8.768897805808548 	 9.171642454160633 	 9.171642454160633 	 0.014837352455437413 	 0.022448858424332474 	 0.014837352455437413 	 0.022448858424332474 	 23 	 3
62 	 942 	 924.9074813195565 	 462.651792172777 	 76.5393933326376 	 0.0 	 5.997431526045945 	 6.044623193733821 	 6.090811395072065 	 6.090811395072065 	 0.00391890493657701 	 0.0038060607554055064 	 0.00391890493657701 	 0.0038060607554055064 	 16 	 3
63 	 1747 	 1717.895396888494 	 719.9428921461883 	 97.5720434324534 	 0.0 	 7.1584652711857 	 7.378577580417143 	 7.764536509926031 	 7.764536509926031 	 0.015141477636022317 	 0.025487421359059542 	 0.015141477636022317 	 0.025487421359059542 	 27 	 4
64 	 2850 	 2798.2894432888816 	 1142.185682800012 	 136.18714006118782 	 0.0 	 7.349828015079857 	 8.386883536043396 	 10.837428263143163 	 10.837428263143163 	 0.06590039587333707 	 0.12747112888605241 	 0.06590039587333707 	 0.12747112888605241 	 12 	 2
65 	 654 	 622.6119305003583 	 425.2971345452841 	 84.24677139496326 	 0.0 	 4.3918372351558705 	 5.048230662174797 	 6.704145053520647 	 6.704145053520647 	 0.0695327018997959 	 0.1409003959203207 	 0.0695327018997959 	 0.1409003959203207 	 11 	 1
66 	 370 	 349.7798618134286 	 241.9530704666888 	 55.349993240518515 	 0.0 	 4.33695502775095 	 4.371329720227843 	 4.404612512165758 	 4.404612512165758 	 0.003947355130397144 	 0.0037925035348412178 	 0.003947355130397144 	 0.0037925035348412178 	 4 	 1
67 	 2201 	 2173.9137299312706 	 816.3240632771203 	 101.57857989832561 	 0.0 	 7.989157104609146 	 8.036379954260182 	 8.083366551536779 	 8.083366551536779 	 0.0029467249351809287 	 0.002914847157162139 	 0.0029467249351809287 	 0.002914847157162139 	 13 	 1
69 	 241 	 234.00151754276885 	 191.22519289355392 	 49.989952720142355 	 0.0 	 3.671088218062771 	 3.8252725295438004 	 3.9780740401703976 	 3.9780740401703976 	 0.020567888429096355 	 0.019581535852789073 	 0.020567888429096355 	 0.019581535852789073 	 11 	 3
74 	 877 	 864.6925321281631 	 442.59548984657226 	 74.87983136207427 	 0.0 	 5.861057457417241 	 5.910743678180097 	 5.958747649580825 	 5.958747649580825 	 0.00422078322514366 	 0.004044315807237196 	 0.00422078322514366 	 0.004044315807237196 	 11 	 2
75 	 1535 	 1507.2933620772765 	 646.455026038001 	 91.00155566888836 	 0.0 	 6.994887353487783 	 7.103779944050026 	 7.241673706877936 	 7.241673706877936 	 0.0077236087826017185 	 0.009612366829472158 	 0.0077236087826017185 	 0.009612366829472158 	 14 	 2
76 	 1647 	 1542.4432116469613 	 760.6919958768898 	 101.82592368201259 	 0.0 	 6.083052878197722 	 7.4705140731393636 	 8.103049544445195 	 8.103049544445195 	 0.10236871223075088 	 0.04061597504835808 	 0.10236871223075088 	 0.04061597504835808 	 9 	 2
77 	 7102 	 7049.546716055432 	 2333.4350359795676 	 232.8676833310364 	 0.0 	 9.063307879616271 	 10.020433074272653 	 18.531021444246303 	 18.531021444246303 	 0.05015396074433385 	 0.2980789775334752 	 0.05015396074433385 	 0.2980789775334752 	 73 	 16
78 	 6479 	 6434.3257758381915 	 2050.4409817641013 	 190.72585673450916 	 0.0 	 9.414061413709756 	 10.750723666263667 	 15.177481437366895 	 15.177481437366895 	 0.06628695754766122 	 0.17073136198245273 	 0.06628695754766122 	 0.17073136198245273 	 28 	 4
79 	 3880 	 3845.1687038308246 	 1506.6856035644323 	 171.66581073410396 	 0.0 	 7.656213137102007 	 8.776853102672627 	 13.660731169105196 	 13.660731169105196 	 0.06819420972442866 	 0.21766505731080643 	 0.06819420972442866 	 0.21766505731080643 	 93 	 18
80 	 10373 	 10336.198025293257 	 2372.2479512947484 	 177.130944346636 	 0.0 	 13.071396714224415 	 13.392622954983988 	 14.095632683651267 	 14.095632683651267 	 0.012138225589868675 	 0.025574912351993186 	 0.012138225589868675 	 0.025574912351993186 	 118 	 16
82 	 431 	 373.5107395855553 	 314.7157928489307 	 71.74140927315413 	 1.0 	 3.5604575436560375 	 4.386808065766536 	 5.70899995510061 	 2.854499977550305 	 0.10397922539933059 	 0.13096444451015907 	 0.11004867355270909 	 0.10397922539933059 	 5 	 1
83 	 10813 	 10774.71680645209 	 2745.019365875234 	 213.58364671476406 	 0.0 	 11.775563706833776 	 12.852198228177755 	 16.996446569123876 	 16.996446569123876 	 0.04371629562544233 	 0.13884209380657603 	 0.04371629562544233 	 0.13884209380657603 	 95 	 18
84 	 1592 	 1567.7063908056484 	 669.4293323754915 	 93.16190878008524 	 0.0 	 7.025564828071958 	 7.18565496501068 	 7.413589145113406 	 7.413589145113406 	 0.011265052491598676 	 0.015612738466689601 	 0.011265052491598676 	 0.015612738466689601 	 30 	 6
86 	 414 	 397.28638424022137 	 275.582691893974 	 61.0025164759689 	 0.0 	 4.324869405003173 	 4.517562681246699 	 4.85442601909762 	 4.85442601909762 	 0.02179188648145427 	 0.03594363465659585 	 0.02179188648145427 	 0.03594363465659585 	 21 	 3
87 	 53731 	 53644.67985590462 	 9889.431445958571 	 507.98982263234365 	 0.0 	 16.27333587852327 	 19.467774757204186 	 40.42454565615633 	 40.42454565615633 	 0.08937715761657665 	 0.3499074798624299 	 0.08937715761657665 	 0.3499074798624299 	 621 	 103
88 	 1934 	 1907.407814218321 	 787.6632789460298 	 103.16106341847966 	 0.0 	 7.264809209224348 	 7.6352768461761755 	 8.209296588833768 	 8.209296588833768 	 0.024863456195781643 	 0.03622816007083197 	 0.024863456195781643 	 0.03622816007083197 	 12 	 3
89 	 8101 	 8068.221241639698 	 2385.3374591625893 	 210.87535768624528 	 0.0 	 10.147270203611578 	 11.31159887686667 	 16.78092777601872 	 16.78092777601872 	 0.05425862233878463 	 0.19468981792672949 	 0.05425862233878463 	 0.19468981792672949 	 64 	 11
90 	 13892 	 13857.006949608209 	 3741.7673192612806 	 280.0849329717206 	 0.0 	 11.10999624023436 	 13.359402376846441 	 22.288450784005757 	 22.288450784005757 	 0.09192731590231605 	 0.2504792747790217 	 0.09192731590231605 	 0.2504792747790217 	 111 	 23
91 	 4442 	 4404.106134737205 	 1586.614271001265 	 167.0668425192662 	 0.0 	 8.327366421501878 	 9.496883086291023 	 13.294756906848226 	 13.294756906848226 	 0.06561379564832857 	 0.1666345125537452 	 0.06561379564832857 	 0.1666345125537452 	 59 	 12
93 	 1937 	 1933.184647086215 	 753.375873448161 	 97.49434470235184 	 0.0 	 7.698088226152501 	 7.727380247010239 	 7.7583534414422175 	 7.7583534414422175 	 0.0018989388172359202 	 0.0020001115255568946 	 0.0018989388172359202 	 0.0020001115255568946 	 12 	 3
94 	 751 	 743.309684641008 	 403.80245213318403 	 71.96664731715627 	 0.0 	 5.5223266776684605 	 5.610966568355349 	 5.726923829138254 	 5.726923829138254 	 0.007961695495494615 	 0.010227410630864743 	 0.007961695495494615 	 0.010227410630864743 	 48 	 8
95 	 637 	 617.9060731521956 	 353.3503253904663 	 66.87689089313542 	 0.0 	 5.246120029486753 	 5.2835937895961 	 5.321893882129931 	 5.321893882129931 	 0.003558858365308481 	 0.0036113466649853286 	 0.003558858365308481 	 0.0036113466649853286 	 17 	 2
96 	 236 	 227.794070399449 	 182.0467429008446 	 48.05823056611362 	 0.0 	 3.7538832077350857 	 3.788045060260869 	 3.8243524754234994 	 3.8243524754234994 	 0.004529591281151354 	 0.004769511181258384 	 0.004529591281151354 	 0.004769511181258384 	 5 	 1
98 	 7673 	 7641.391982469384 	 2181.5481817376044 	 187.39553248791236 	 0.0 	 10.508214367811501 	 11.641409764548797 	 14.912462654394558 	 14.912462654394558 	 0.051160931217867175 	 0.12318553159546754 	 0.051160931217867175 	 0.12318553159546754 	 25 	 5
99 	 1635 	 1614.9192475298935 	 678.3281754805811 	 93.38683670387837 	 0.0 	 7.142203313546976 	 7.263637996771444 	 7.431488340568943 	 7.431488340568943 	 0.008429544697086754 	 0.011422177662466908 	 0.008429544697086754 	 0.011422177662466908 	 15 	 3
100 	 1730 	 1704.049846570632 	 724.6457161037532 	 97.96898854357138 	 0.0 	 7.054688140845849 	 7.396684674165738 	 7.796124398211325 	 7.796124398211325 	 0.023665331847548383 	 0.026291367326654023 	 0.023665331847548383 	 0.026291367326654023 	 13 	 3
101 	 9508 	 9448.790952444724 	 2714.205295285354 	 220.45685813143763 	 0.0 	 10.443709953175821 	 12.311729915279521 	 17.5433993550635 	 17.5433993550635 	 0.0820911383344972 	 0.17523519635136617 	 0.0820911383344972 	 0.17523519635136617 	 128 	 26
102 	 990 	 972.0986272943612 	 494.6849962646061 	 81.09618440529734 	 0.0 	 5.8952584046498195 	 6.099978684475475 	 6.453429306997474 	 6.453429306997474 	 0.01706679728833801 	 0.028155750435426403 	 0.01706679728833801 	 0.028155750435426403 	 28 	 4
103 	 11559 	 11493.49369364932 	 3663.7916954387483 	 341.1032795000962 	 0.0 	 9.411146688245013 	 10.741004017341073 	 27.14413651864834 	 27.14413651864834 	 0.06599083882036615 	 0.4329700845566332 	 0.06599083882036615 	 0.4329700845566332 	 73 	 13
104 	 3832 	 3724.652319863073 	 1304.958199819235 	 133.4946601779427 	 0.0 	 8.562693395954794 	 9.77535879023012 	 10.62316752184619 	 10.62316752184619 	 0.06612836423210179 	 0.04156225399058122 	 0.06612836423210179 	 0.04156225399058122 	 11 	 0
105 	 5394 	 5367.1171100735055 	 1568.3694386588809 	 144.47344289083864 	 0.0 	 10.266300103366493 	 10.855762881237009 	 11.496831290790809 	 11.496831290790809 	 0.0279074434301324 	 0.028679821439072013 	 0.0279074434301324 	 0.028679821439072013 	 24 	 7
106 	 1867 	 1848.891436560123 	 749.5568622490587 	 98.8330462616774 	 0.0 	 7.399938002084958 	 7.584071225169754 	 7.864883926687963 	 7.864883926687963 	 0.012288648538060996 	 0.01817680864226223 	 0.012288648538060996 	 0.01817680864226223 	 27 	 3
107 	 1932 	 1908.5569697588078 	 749.4105334719267 	 97.40936906834571 	 0.0 	 7.640232761007635 	 7.693413278820386 	 7.751591295344996 	 7.751591295344996 	 0.0034682239093441073 	 0.0037667853217682712 	 0.0034682239093441073 	 0.0037667853217682712 	 27 	 2
108 	 11408 	 11375.100549909224 	 2594.347437999538 	 189.07427238144982 	 0.0 	 13.153713010791327 	 13.721313880111333 	 15.046052530505582 	 15.046052530505582 	 0.021120011214282457 	 0.04605004961126157 	 0.021120011214282457 	 0.04605004961126157 	 56 	 12
109 	 5478 	 5448.144448277978 	 1523.5610644091084 	 139.91305053099418 	 0.0 	 10.72778356355076 	 10.889342049415198 	 11.133926797536928 	 11.133926797536928 	 0.007473634041684759 	 0.011105742286553364 	 0.007473634041684759 	 0.011105742286553364 	 33 	 3
110 	 11850 	 11797.914346687343 	 3358.232529642898 	 272.25065360639184 	 0.0 	 10.5393961637986 	 12.335076096816593 	 21.665018640728302 	 21.665018640728302 	 0.07850148027719787 	 0.2744093102072754 	 0.07850148027719787 	 0.2744093102072754 	 67 	 10
111 	 3418 	 3393.8919539482536 	 1110.2983328337045 	 119.11227439836227 	 0.0 	 9.170216293002149 	 9.3214434737464 	 9.478653626708786 	 9.478653626708786 	 0.008178129094511391 	 0.008362198988779622 	 0.008178129094511391 	 0.008362198988779622 	 109 	 14
112 	 11600 	 11550.071653348517 	 2710.5824341669036 	 196.47979934777086 	 0.0 	 12.783309787328156 	 13.79573087495448 	 15.635365641950743 	 15.635365641950743 	 0.03809095672376973 	 0.06250649770862522 	 0.03809095672376973 	 0.06250649770862522 	 81 	 12
113 	 2564 	 2547.2843320819175 	 925.2666708659201 	 109.36743789660468 	 0.0 	 8.259081664634097 	 8.46016592014034 	 8.703184177270257 	 8.703184177270257 	 0.012027111536368604 	 0.01415913884822406 	 0.012027111536368604 	 0.01415913884822406 	 12 	 1
116 	 6783 	 6739.272058620552 	 2078.5638237221197 	 208.75710678304105 	 0.0 	 9.726820001926747 	 9.956852994146676 	 16.61236272504181 	 16.61236272504181 	 0.011686487184877374 	 0.25049703390711964 	 0.011686487184877374 	 0.25049703390711964 	 143 	 23
117 	 4912 	 4895.917019163763 	 1410.86017972187 	 133.9235270661259 	 0.0 	 10.410493731835821 	 10.534819464732628 	 10.657295664437587 	 10.657295664437587 	 0.005935730429525198 	 0.005779328724784757 	 0.005935730429525198 	 0.005779328724784757 	 76 	 10
119 	 1073 	 1055.6694348090743 	 616.1549942022609 	 104.66745254316687 	 0.0 	 5.139953963251674 	 5.886786954599346 	 8.32917122654069 	 8.32917122654069 	 0.06772925898155778 	 0.17180581434050615 	 0.06772925898155778 	 0.17180581434050615 	 26 	 6
120 	 20300 	 20254.2006305754 	 4352.214052520032 	 288.62495475844037 	 0.0 	 13.961308234953025 	 15.07913290506201 	 22.96804412474022 	 22.96804412474022 	 0.038492000335653545 	 0.20734550722380407 	 0.038492000335653545 	 0.20734550722380407 	 165 	 27
122 	 1568 	 1543.4576495209465 	 656.5955072502484 	 91.51540210566363 	 0.0 	 7.052093560545891 	 7.174699472905595 	 7.282564307079407 	 7.282564307079407 	 0.008617958528771789 	 0.007460943911332846 	 0.008617958528771789 	 0.007460943911332846 	 37 	 5
124 	 3104 	 3070.5055139690835 	 1146.433947442799 	 130.16631686060663 	 0.0 	 8.034930021440992 	 8.807454763204984 	 10.358306376215733 	 10.358306376215733 	 0.045867895291660125 	 0.08091782015486518 	 0.045867895291660125 	 0.08091782015486518 	 16 	 5
125 	 4799 	 4605.56204388192 	 1555.9026588442437 	 145.2822401028979 	 0.0 	 8.880173867630688 	 10.709517266131474 	 11.561193327919895 	 11.561193327919895 	 0.09338296280475679 	 0.038241979670640074 	 0.09338296280475679 	 0.038241979670640074 	 18 	 3
126 	 238 	 175.1060878924592 	 253.43101410248062 	 66.91320614595044 	 1.0 	 2.0728254808819617 	 3.7874588395854074 	 5.324783758127502 	 2.662391879063751 	 0.2925853533616096 	 0.16870983208106743 	 0.12450672342283955 	 0.17443302327426388 	 2 	 0
127 	 22855 	 22475.066329646386 	 4797.242803780264 	 304.9572512392509 	 0.0 	 14.054989865388423 	 15.730869767109223 	 24.267726983221905 	 24.267726983221905 	 0.05626427849986719 	 0.2134289177542712 	 0.05626427849986719 	 0.2134289177542712 	 56 	 8
128 	 19376 	 19274.92425140566 	 4908.654139779277 	 358.2069194158534 	 0.0 	 11.780168475430036 	 13.703404020737718 	 28.505200937376646 	 28.505200937376646 	 0.07546962050147796 	 0.3506819742402637 	 0.07546962050147796 	 0.3506819742402637 	 475 	 91
129 	 1463 	 1450.3254714921559 	 641.0483467007813 	 91.72023622167457 	 0.0 	 6.787282795235645 	 6.989170254113389 	 7.298864488117907 	 7.298864488117907 	 0.014654531043263242 	 0.021675075655376998 	 0.014654531043263242 	 0.021675075655376998 	 11 	 2
130 	 3400 	 3360.8679742437107 	 1303.7987667534615 	 150.7198010383378 	 0.0 	 7.733251618144594 	 8.65048094391938 	 11.993900678539221 	 11.993900678539221 	 0.05598414905151722 	 0.16195300957731779 	 0.05598414905151722 	 0.16195300957731779 	 14 	 2
