#NN 	 Count 	 V 	 A 	 C 	 G 	 T 	 B 	 L 	 L1 	 P 	 F 	 P1 	 F1 	 Ngal 	 Ngroup 
277 	 436 	 341.5152013262386 	 404.79812634191063 	 100.05927170056832 	 1.0 	 2.5310038196998437 	 4.04558337735344 	 7.962463846660222 	 3.981231923330111 	 0.2302987115159396 	 0.3261879634745119 	 0.22269281408960764 	 0.008017059271047193 	 3 	 0
278 	 941 	 871.2159102328471 	 492.51972701970664 	 80.19203814265563 	 0.0 	 5.306686386988038 	 6.141753451178668 	 6.381479633508729 	 6.381479633508729 	 0.07294156024707324 	 0.019142515411869336 	 0.07294156024707324 	 0.019142515411869336 	 9 	 2
279 	 407 	 384.1415578616091 	 274.74750183726474 	 61.19992425988557 	 0.0 	 4.194486449843748 	 4.489343821252932 	 4.870135231405197 	 4.870135231405197 	 0.03395475984722882 	 0.04068510736653855 	 0.03395475984722882 	 0.04068510736653855 	 52 	 9
280 	 15175 	 15171.960219531522 	 3056.4430885036486 	 199.89092776261168 	 0.0 	 14.89178085134178 	 15.29055431736976 	 15.906814616322313 	 15.906814616322313 	 0.013212147562438008 	 0.01975359846089502 	 0.013212147562438008 	 0.01975359846089502 	 78 	 14
281 	 1662 	 1645.0702672527589 	 693.8497994242717 	 95.21413350807867 	 0.0 	 7.112794160715062 	 7.287256354282743 	 7.576900000011193 	 7.576900000011193 	 0.01211538760825713 	 0.0194860467573579 	 0.01211538760825713 	 0.0194860467573579 	 81 	 13
283 	 388 	 374.3184264685166 	 253.97525784857385 	 56.83323866927191 	 0.0 	 4.42151447711132 	 4.468780308764824 	 4.522645433068038 	 4.522645433068038 	 0.0053165651749359465 	 0.005990721143656337 	 0.0053165651749359465 	 0.005990721143656337 	 9 	 2
284 	 13142 	 13130.07495630521 	 3185.8689082120245 	 228.63921741592014 	 0.0 	 12.36404447382684 	 13.934043967691574 	 18.194530818203127 	 18.194530818203127 	 0.05970013742086585 	 0.1326074025662047 	 0.05970013742086585 	 0.1326074025662047 	 419 	 60
285 	 8730 	 8704.492547805814 	 2098.2971056772117 	 164.76651110406718 	 0.0 	 12.445081095886794 	 12.73497321523012 	 13.111702349108977 	 13.111702349108977 	 0.011512767834473652 	 0.014575535369764697 	 0.011512767834473652 	 0.014575535369764697 	 54 	 7
286 	 15750 	 15706.797443541189 	 3812.075525533322 	 278.02146764245674 	 0.0 	 12.360823392666457 	 13.711443068978241 	 22.12424543048021 	 22.12424543048021 	 0.05180292546866611 	 0.2347604500923459 	 0.05180292546866611 	 0.2347604500923459 	 213 	 33
287 	 975 	 964.1580381356233 	 476.8643940319957 	 77.84892446742073 	 0.0 	 6.065611420367016 	 6.125510368888402 	 6.1950205716888025 	 6.1950205716888025 	 0.00491332541474379 	 0.005641818776776204 	 0.00491332541474379 	 0.005641818776776204 	 11 	 3
288 	 436 	 353.2869127690798 	 367.38583060512656 	 82.28538636871112 	 1.0 	 2.884871026630307 	 4.464776150638875 	 6.548062992403419 	 3.2740314962017094 	 0.21496339700426198 	 0.18916891590854892 	 0.06318665835816102 	 0.15386668189424435 	 1 	 0
289 	 534 	 516.0560193625959 	 333.35569634322616 	 66.83325049751129 	 0.0 	 4.644192599888196 	 4.987871962858361 	 5.318421089788897 	 5.318421089788897 	 0.03568075782002085 	 0.03207255268620869 	 0.03568075782002085 	 0.03207255268620869 	 9 	 2
290 	 7207 	 7030.839835640144 	 2159.2595177854882 	 187.13366882975498 	 0.0 	 9.768404090932375 	 11.538594477885626 	 14.891624206588622 	 14.891624206588622 	 0.0830802321235361 	 0.12686348791630117 	 0.0830802321235361 	 0.12686348791630117 	 25 	 5
292 	 46913 	 46825.05145647964 	 8953.576506220972 	 522.2717963241306 	 0.0 	 15.689278387450685 	 17.143519081900095 	 41.56106901123448 	 41.56106901123448 	 0.0442923176377808 	 0.41593937922869073 	 0.0442923176377808 	 0.41593937922869073 	 202 	 39
293 	 1147 	 1137.7173698684092 	 533.373699066635 	 82.40736897975049 	 0.0 	 6.399175879084391 	 6.472402961896503 	 6.557770060162505 	 6.557770060162505 	 0.005689052113713474 	 0.006551493838299979 	 0.005689052113713474 	 0.006551493838299979 	 7 	 1
294 	 2230 	 2206.2464494738724 	 856.6286554643742 	 106.94936956406445 	 0.0 	 7.726497714267603 	 8.009665311315738 	 8.510760413341382 	 8.510760413341382 	 0.01799470408305827 	 0.030331851634897527 	 0.01799470408305827 	 0.030331851634897527 	 137 	 24
295 	 742 	 709.6904958640705 	 474.6423348840337 	 94.13479498037826 	 0.0 	 4.485633351926759 	 5.042156144101335 	 7.491008969034668 	 7.491008969034668 	 0.05841048360761716 	 0.19538981596649455 	 0.05841048360761716 	 0.19538981596649455 	 23 	 6
296 	 1365 	 1348.2821419503466 	 616.5900281153719 	 90.45296937001189 	 0.0 	 6.560025691972751 	 6.816691949526994 	 7.198018596288597 	 7.198018596288597 	 0.01918753646694058 	 0.02720902765098182 	 0.01918753646694058 	 0.02720902765098182 	 105 	 17
298 	 293 	 282.4041030864543 	 212.29787755287555 	 52.15730883487703 	 0.0 	 3.9906772456938655 	 4.070338027312372 	 4.150546759720632 	 4.150546759720632 	 0.009882226856121381 	 0.009756703139152898 	 0.009882226856121381 	 0.009756703139152898 	 7 	 1
299 	 957 	 947.8208639890174 	 476.6366091266436 	 78.1967587783992 	 0.0 	 5.9656823196548405 	 6.095349942538897 	 6.222700346673396 	 6.222700346673396 	 0.010750955645024696 	 0.010338519582602124 	 0.010750955645024696 	 0.010338519582602124 	 16 	 2
300 	 662 	 644.1089672682958 	 392.82758931412747 	 74.6082795215306 	 0.0 	 4.919020339632225 	 5.265201018350309 	 5.937138240716712 	 5.937138240716712 	 0.03399186511659457 	 0.059981866896465084 	 0.03399186511659457 	 0.059981866896465084 	 11 	 2
301 	 1639 	 1615.5968224383803 	 672.3555480191027 	 92.37616272671755 	 0.0 	 7.208671783247389 	 7.278452884086299 	 7.3510614609091975 	 7.3510614609091975 	 0.0048167667802469834 	 0.004963157020160188 	 0.0048167667802469834 	 0.004963157020160188 	 16 	 3
302 	 1497 	 1491.6145501509613 	 640.8998559253315 	 90.4587784361396 	 0.0 	 6.982126160712117 	 7.084993485488885 	 7.1984808670830835 	 7.1984808670830835 	 0.007312607510560944 	 0.00794536250725041 	 0.007312607510560944 	 0.00794536250725041 	 103 	 14
304 	 11206 	 11189.437364492105 	 2498.5198102506342 	 180.99848941619038 	 0.0 	 13.435279542614062 	 13.804092057948086 	 14.4034021413764 	 14.4034021413764 	 0.01353968515655527 	 0.021246484327653123 	 0.01353968515655527 	 0.021246484327653123 	 226 	 37
305 	 296 	 284.3696189937251 	 212.22218111110666 	 52.03965123052741 	 0.0 	 4.0198854451247925 	 4.0780861534024515 	 4.141183865058336 	 4.141183865058336 	 0.007187072413077343 	 0.007676802381983387 	 0.007187072413077343 	 0.007676802381983387 	 25 	 2
307 	 6301 	 6290.683541637016 	 1667.4368722069462 	 145.6559024570598 	 0.0 	 11.318000063134523 	 11.447780996712552 	 11.590928433276005 	 11.590928433276005 	 0.005700701998181349 	 0.00621334441490562 	 0.005700701998181349 	 0.00621334441490562 	 36 	 8
308 	 706 	 693.2223762179505 	 381.5423353421946 	 69.4995630953713 	 0.0 	 5.450685116734572 	 5.489852286101716 	 5.530599504677705 	 5.530599504677705 	 0.0035800041556449916 	 0.0036974181593971756 	 0.0035800041556449916 	 0.0036974181593971756 	 17 	 4
309 	 2058 	 2020.7989768357183 	 1017.243190066495 	 148.05160250986674 	 0.0 	 5.959633831621787 	 6.870869161978182 	 11.781572186060876 	 11.781572186060876 	 0.0710210138145739 	 0.2632740096834004 	 0.0710210138145739 	 0.2632740096834004 	 25 	 4
310 	 4069 	 4046.41851800829 	 1240.9420780586322 	 125.56140359406342 	 0.0 	 9.782290220197781 	 9.883149140882209 	 9.991859021775834 	 9.991859021775834 	 0.005128739756714393 	 0.0054696772954224105 	 0.005128739756714393 	 0.0054696772954224105 	 22 	 5
311 	 1396 	 1381.020872180039 	 637.3148381809114 	 93.27815943283815 	 0.0 	 6.50080991110401 	 6.8324122394352 	 7.4228400781250485 	 7.4228400781250485 	 0.02487038201173147 	 0.041418266442224475 	 0.02487038201173147 	 0.041418266442224475 	 9 	 1
312 	 3915 	 3878.165248384192 	 1262.7349287255981 	 131.30848405043528 	 0.0 	 9.213727664043132 	 9.616552485980911 	 10.449197153265038 	 10.449197153265038 	 0.0213923966466991 	 0.04149581661557184 	 0.0213923966466991 	 0.04149581661557184 	 58 	 11
314 	 3010 	 2990.58300337894 	 1034.08917868838 	 116.15395764256424 	 0.0 	 8.675991582772799 	 8.902745973327399 	 9.243238259250367 	 9.243238259250367 	 0.012899355817273197 	 0.018764057190773765 	 0.012899355817273197 	 0.018764057190773765 	 19 	 3
317 	 2366 	 2344.4505292911267 	 877.5757460102889 	 106.66086350469601 	 0.0 	 8.014523669152224 	 8.227720245033 	 8.487801830611156 	 8.487801830611156 	 0.013126054319045158 	 0.015559285818366136 	 0.013126054319045158 	 0.015559285818366136 	 193 	 21
318 	 2921 	 2898.17291868027 	 1031.3233312900743 	 117.64557821591546 	 0.0 	 8.430449008813662 	 8.766358642033124 	 9.361937652983574 	 9.361937652983574 	 0.01953325524362199 	 0.03285355674124597 	 0.01953325524362199 	 0.03285355674124597 	 115 	 16
319 	 21925 	 21808.246872311433 	 5364.198187139073 	 371.2026698508739 	 0.0 	 12.196555446775497 	 14.450861006183153 	 29.539369897837727 	 29.539369897837727 	 0.0845975279962783 	 0.34299681046401204 	 0.0845975279962783 	 0.34299681046401204 	 71 	 13
320 	 11986 	 11947.77026956971 	 3092.7370286024175 	 235.27081208347386 	 0.0 	 11.589511321920064 	 13.145434409029528 	 18.722256354164642 	 18.722256354164642 	 0.06290384074554958 	 0.1749992488183708 	 0.06290384074554958 	 0.1749992488183708 	 59 	 6
321 	 1562 	 1536.5964498522762 	 736.8687691604151 	 106.99821029018125 	 0.0 	 6.25591630760685 	 6.886739200235336 	 8.514647034834223 	 8.514647034834223 	 0.04799813038179961 	 0.10569878644378625 	 0.04799813038179961 	 0.10569878644378625 	 10 	 3
324 	 6709 	 6673.600701776399 	 1874.1930463746514 	 162.53527410686925 	 0.0 	 10.682358545751981 	 11.530992620976187 	 12.934146150452193 	 12.934146150452193 	 0.03820378424014275 	 0.057353180890789765 	 0.03820378424014275 	 0.057353180890789765 	 121 	 24
326 	 571 	 555.7078236004579 	 329.32139690481057 	 64.57628855902541 	 0.0 	 5.062299281097885 	 5.0997262966544925 	 5.138817765348751 	 5.138817765348751 	 0.003683027096344478 	 0.0038180690982551656 	 0.003683027096344478 	 0.0038180690982551656 	 32 	 3
327 	 5848 	 5789.442838838715 	 1743.5230391802704 	 162.6961648089706 	 0.0 	 9.961628338838576 	 10.716436009585259 	 12.94694942572067 	 12.94694942572067 	 0.03650282047817581 	 0.09426011431177003 	 0.03650282047817581 	 0.09426011431177003 	 46 	 8
330 	 2147 	 2115.844837371786 	 865.9505445936976 	 110.91847084460723 	 0.0 	 7.330135135019298 	 7.807090541365857 	 8.826611457556758 	 8.826611457556758 	 0.031508772911447915 	 0.06129248415397471 	 0.031508772911447915 	 0.06129248415397471 	 8 	 2
332 	 1040 	 1022.6839969426986 	 512.2833875681519 	 82.25267725715504 	 0.0 	 5.988974199207145 	 6.228166725400893 	 6.545460084009273 	 6.545460084009273 	 0.01957843718672028 	 0.024839723544657952 	 0.01957843718672028 	 0.024839723544657952 	 19 	 3
333 	 1425 	 1408.334727827127 	 620.1666353506514 	 89.16894390062355 	 0.0 	 6.812691851912512 	 6.954962212424663 	 7.095839096034075 	 7.095839096034075 	 0.010333667583984294 	 0.01002625263262405 	 0.010333667583984294 	 0.01002625263262405 	 106 	 16
336 	 1767 	 1552.9725505891624 	 1098.726817699206 	 170.2869537404908 	 0.0 	 4.240287555302888 	 6.452207838385632 	 13.551005215930013 	 13.551005215930013 	 0.2068666107996061 	 0.3548828559826209 	 0.2068666107996061 	 0.3548828559826209 	 7 	 3
337 	 2853 	 2826.748929702756 	 983.5569851987262 	 112.22313862399514 	 0.0 	 8.622018771382978 	 8.764297606166092 	 8.930433620647914 	 8.930433620647914 	 0.008183380061278491 	 0.009389010341680964 	 0.008183380061278491 	 0.009389010341680964 	 58 	 10
338 	 1673 	 1676.8650832278515 	 716.3376215573445 	 97.82546498267575 	 0.0 	 7.022659564838789 	 7.322608910514283 	 7.78470315612798 	 7.78470315612798 	 0.020909287699344487 	 0.030587456165284705 	 0.020909287699344487 	 0.030587456165284705 	 10 	 3
339 	 785 	 777.9297946724588 	 417.04909842185197 	 73.04692312626538 	 0.0 	 5.595958348426186 	 5.709331489581855 	 5.81288944659941 	 5.81288944659941 	 0.01002832680808515 	 0.008987673261182653 	 0.01002832680808515 	 0.008987673261182653 	 25 	 6
340 	 875 	 833.6525194729332 	 560.1242127012891 	 121.59651847467407 	 0.0 	 4.465005264381501 	 4.6064165300748385 	 9.676343489004676 	 9.676343489004676 	 0.015588655108040009 	 0.3549682940942237 	 0.015588655108040009 	 0.3549682940942237 	 17 	 2
341 	 25656 	 25629.59668786589 	 4792.424580719283 	 269.7548922753281 	 0.0 	 16.04381848238864 	 17.765848620190532 	 21.4664122644201 	 21.4664122644201 	 0.05093306989912734 	 0.09432450643396804 	 0.05093306989912734 	 0.09432450643396804 	 1248 	 184
343 	 914 	 902.0682617022206 	 458.04397406988716 	 76.47894203646884 	 0.0 	 5.908176809010386 	 5.989151547774677 	 6.08600083377128 	 6.08600083377128 	 0.006806127925191788 	 0.008020543587061849 	 0.006806127925191788 	 0.008020543587061849 	 17 	 3
344 	 427 	 414.0382813202552 	 277.72035724416617 	 60.27685299044788 	 0.0 	 4.472537974120216 	 4.607413019524705 	 4.796679553726637 	 4.796679553726637 	 0.014854160060873511 	 0.020125975231281245 	 0.014854160060873511 	 0.020125975231281245 	 4 	 1
345 	 833 	 810.0929608871875 	 429.1279787863603 	 74.34358209834397 	 0.0 	 5.663296272442462 	 5.772226286039011 	 5.916074289054792 	 5.916074289054792 	 0.009525582503071341 	 0.0123070075150447 	 0.009525582503071341 	 0.0123070075150447 	 6 	 2
346 	 1125 	 1096.8144521067659 	 665.177456160934 	 115.99062904820364 	 0.0 	 4.9467150845897025 	 5.734751691746563 	 9.230240982679996 	 9.230240982679996 	 0.0737760668696436 	 0.23357774821412505 	 0.0737760668696436 	 0.23357774821412505 	 144 	 18
347 	 393 	 372.7170165351776 	 311.47206123999797 	 75.21935323733314 	 0.0 	 3.5898919638380216 	 4.140850031736341 	 5.985765941948465 	 5.985765941948465 	 0.07126845886380995 	 0.1821848399313604 	 0.07126845886380995 	 0.1821848399313604 	 41 	 10
348 	 8063 	 8037.504367267018 	 2003.6368695616977 	 161.65781043590871 	 0.0 	 12.034372828782965 	 12.39430909127688 	 12.864319810143728 	 12.864319810143728 	 0.014734166324313588 	 0.018607926847542165 	 0.014734166324313588 	 0.018607926847542165 	 112 	 18
349 	 524 	 503.2726184032467 	 342.87830296702214 	 70.70728550771919 	 0.0 	 4.403363648690695 	 4.8492641246932005 	 5.626707000581722 	 5.626707000581722 	 0.048191766374216724 	 0.07421201018899515 	 0.048191766374216724 	 0.07421201018899515 	 75 	 9
350 	 2127 	 2107.5355594274233 	 810.2428506809127 	 101.9882911680443 	 0.0 	 7.80334769133584 	 7.944469324874656 	 8.115970338444871 	 8.115970338444871 	 0.00896134577850049 	 0.010678475631143948 	 0.00896134577850049 	 0.010678475631143948 	 13 	 2
351 	 2686 	 2668.772315656799 	 983.7943799206317 	 115.49916873295402 	 0.0 	 8.138201549409454 	 8.517761562382027 	 9.191131813427257 	 9.191131813427257 	 0.022788235686225 	 0.038024411619365615 	 0.022788235686225 	 0.038024411619365615 	 345 	 39
352 	 10285 	 10252.531892263522 	 2913.533825308317 	 237.00362497427932 	 0.0 	 10.556800614297218 	 12.293203640343082 	 18.860149222677165 	 18.860149222677165 	 0.07599136554616792 	 0.21079418357338997 	 0.07599136554616792 	 0.21079418357338997 	 105 	 19
353 	 1442 	 1416.6998462355577 	 613.0652159608585 	 87.99897279715519 	 0.0 	 6.932540662979032 	 6.966731502355418 	 7.00273575383824 	 7.00273575383824 	 0.002459901422871604 	 0.002577353224895461 	 0.002459901422871604 	 0.002577353224895461 	 17 	 2
355 	 4045 	 4020.401890492632 	 1280.6921710754023 	 133.52382375862726 	 0.0 	 9.417724214984506 	 9.591488133162859 	 10.625488285858292 	 10.625488285858292 	 0.00914103725056694 	 0.05114514313439048 	 0.00914103725056694 	 0.05114514313439048 	 26 	 5
356 	 6451 	 6425.206484481844 	 1946.0607739726054 	 206.32136328391124 	 0.0 	 9.432182605805599 	 9.904942184357946 	 16.418532416046578 	 16.418532416046578 	 0.024448287099684635 	 0.24744416649269146 	 0.024448287099684635 	 0.24744416649269146 	 120 	 20
357 	 216 	 203.46655561321595 	 170.45554436662803 	 46.7108323027203 	 0.0 	 3.580990393171115 	 3.6491652142259348 	 3.717129928457258 	 3.717129928457258 	 0.009429232890239754 	 0.009226444625807784 	 0.009429232890239754 	 0.009226444625807784 	 21 	 3
358 	 5849 	 5809.791314999434 	 1597.3714058621933 	 143.383537750784 	 0.0 	 10.911284552255188 	 11.14054954229541 	 11.410099395520328 	 11.410099395520328 	 0.010396640436220145 	 0.011953086315529621 	 0.010396640436220145 	 0.011953086315529621 	 36 	 7
359 	 724 	 705.6900094468159 	 398.0168463282626 	 72.4998588646197 	 0.0 	 5.319046286283077 	 5.489898222719119 	 5.7693554558844955 	 5.7693554558844955 	 0.015806532848211773 	 0.024820227089868294 	 0.015806532848211773 	 0.024820227089868294 	 6 	 1
360 	 6454 	 6432.148992035028 	 1739.104892479922 	 151.77527293369133 	 0.0 	 11.0956199706786 	 11.458420458513784 	 12.077892463259262 	 12.077892463259262 	 0.0160858312271889 	 0.026319840614135257 	 0.0160858312271889 	 0.026319840614135257 	 28 	 6
361 	 4144 	 4098.309225319908 	 1463.8559424276932 	 154.19779752402442 	 0.0 	 8.39900110359871 	 9.493364794653573 	 12.270670844915854 	 12.270670844915854 	 0.061163721850879406 	 0.12760988339923643 	 0.061163721850879406 	 0.12760988339923643 	 19 	 2
362 	 274 	 260.5452898576727 	 223.46413034810396 	 58.77579658719285 	 0.0 	 3.497813579098423 	 3.8019753593062564 	 4.677229280507747 	 4.677229280507747 	 0.041667201993693 	 0.10322358739777864 	 0.041667201993693 	 0.10322358739777864 	 4 	 1
363 	 465 	 450.25570248584273 	 307.0330665773738 	 65.43441419988334 	 0.0 	 4.3994190023735715 	 4.692226106578658 	 5.207105234116971 	 5.207105234116971 	 0.03220617398679246 	 0.052011505607623416 	 0.03220617398679246 	 0.052011505607623416 	 55 	 4
364 	 610 	 592.3465928494535 	 361.4046475690165 	 69.85159321820804 	 0.0 	 4.917036320649429 	 5.173892690464934 	 5.558613171761062 	 5.558613171761062 	 0.025454184598127427 	 0.03584628662074025 	 0.025454184598127427 	 0.03584628662074025 	 5 	 0
365 	 1638 	 1627.4747834399868 	 673.1386006832824 	 92.25416941688506 	 0.0 	 7.2532229549218545 	 7.296565617987987 	 7.341353541767207 	 7.341353541767207 	 0.0029789204735821443 	 0.00305971930097534 	 0.0029789204735821443 	 0.00305971930097534 	 58 	 9
366 	 8068 	 8018.920868199304 	 2530.7484527196116 	 241.1803854817481 	 0.0 	 9.505789711634856 	 10.493176912643802 	 19.1925252631145 	 19.1925252631145 	 0.04937191103715642 	 0.2930484277907595 	 0.04937191103715642 	 0.2930484277907595 	 106 	 19
368 	 15952 	 15885.474289388367 	 3788.912272221719 	 274.65274561998007 	 0.0 	 12.577863894489333 	 13.795282707510966 	 21.85617104959037 	 21.85617104959037 	 0.046161303063067045 	 0.22610265480334787 	 0.046161303063067045 	 0.22610265480334787 	 52 	 7
370 	 3975 	 3951.806503890866 	 1228.6094087516635 	 125.16584843090371 	 0.0 	 9.649461763212749 	 9.815851721165798 	 9.960381742034638 	 9.960381742034638 	 0.008548023543858235 	 0.007308268338244569 	 0.008548023543858235 	 0.007308268338244569 	 45 	 8
371 	 1933 	 1917.480997757597 	 752.5599674858049 	 97.65707288764882 	 0.0 	 7.643833371167588 	 7.706149132194448 	 7.771302938977412 	 7.771302938977412 	 0.004059663326209744 	 0.0042095951247892 	 0.004059663326209744 	 0.0042095951247892 	 109 	 15
372 	 1602 	 1587.1527052564109 	 708.5253586859075 	 98.18550463390541 	 0.0 	 6.720236696397495 	 7.216191038867865 	 7.813354201229121 	 7.813354201229121 	 0.03558690590526183 	 0.03973261684379498 	 0.03558690590526183 	 0.03973261684379498 	 26 	 7
373 	 1344 	 1333.8200339336408 	 605.3227821128721 	 88.64440773528314 	 0.0 	 6.610456800971331 	 6.828662941948175 	 7.054097834261878 	 7.054097834261878 	 0.016236639389406983 	 0.016238477054219314 	 0.016236639389406983 	 0.016238477054219314 	 6 	 1
374 	 855 	 834.0775865696297 	 435.9739568948393 	 74.77938382373804 	 0.0 	 5.739408788384233 	 5.8301357219320025 	 5.950754288457014 	 5.950754288457014 	 0.007841876010492134 	 0.010238493561916237 	 0.007841876010492134 	 0.010238493561916237 	 12 	 2
375 	 1460 	 1447.358439580322 	 646.4226038472674 	 92.24071825658145 	 0.0 	 6.717084602083135 	 7.007996208888417 	 7.340283132440886 	 7.340283132440886 	 0.021195620689732703 	 0.02315866004889783 	 0.021195620689732703 	 0.02315866004889783 	 19 	 5
376 	 25179 	 25101.390780058387 	 5564.292794921592 	 344.74657510688803 	 0.0 	 13.53346689608132 	 16.14024096743062 	 27.434060771131293 	 27.434060771131293 	 0.08784793876584267 	 0.25918533064423127 	 0.08784793876584267 	 0.25918533064423127 	 304 	 57
377 	 2666 	 2647.5317657961205 	 961.5123983484503 	 112.81043150186161 	 0.0 	 8.260523016688111 	 8.523257872057544 	 8.977168902925472 	 8.977168902925472 	 0.015654092311560668 	 0.025937140659723648 	 0.015654092311560668 	 0.025937140659723648 	 20 	 5
379 	 2151 	 2149.6082310337356 	 811.1441704563374 	 101.30988638197336 	 0.0 	 7.9502817476616965 	 8.006564802550889 	 8.061984600884676 	 8.061984600884676 	 0.0035272041196913405 	 0.003448960882675449 	 0.0035272041196913405 	 0.003448960882675449 	 38 	 8
380 	 691 	 669.3159405774799 	 382.59531611197383 	 70.71061875569421 	 0.0 	 5.248228969809905 	 5.410719391861694 	 5.62697225202761 	 5.62697225202761 	 0.015244507857462359 	 0.0195922179331435 	 0.015244507857462359 	 0.0195922179331435 	 113 	 14
381 	 5126 	 5089.084305164022 	 1482.0553396537666 	 139.37693334640642 	 0.0 	 10.30140542461711 	 10.633433410177544 	 11.091263947535102 	 11.091263947535102 	 0.015860068863228494 	 0.02107419633144031 	 0.015860068863228494 	 0.02107419633144031 	 62 	 11
382 	 444 	 431.2419553918845 	 296.3741998434642 	 62.64118867423456 	 0.0 	 4.3651770864635315 	 4.731299103929173 	 4.984827409328241 	 4.984827409328241 	 0.04024877433882838 	 0.026093557453490845 	 0.04024877433882838 	 0.026093557453490845 	 3 	 1
383 	 11688 	 11636.324631156458 	 2862.2640645471797 	 217.6345780705724 	 0.0 	 12.196279974954756 	 13.15169717019431 	 17.3188094438253 	 17.3188094438253 	 0.0376920489460989 	 0.13675887724537159 	 0.0376920489460989 	 0.13675887724537159 	 172 	 28
384 	 7538 	 7514.789936933378 	 1944.102443360476 	 161.0887234155051 	 0.0 	 11.596286958948053 	 12.068519770598371 	 12.819033303970391 	 12.819033303970391 	 0.019955067330455635 	 0.030156180124390333 	 0.019955067330455635 	 0.030156180124390333 	 510 	 57
385 	 41846 	 41744.41090777892 	 9273.348110015755 	 576.5424455420114 	 0.0 	 13.504640528708027 	 16.084415261564686 	 45.879790055150494 	 45.879790055150494 	 0.08718678795099472 	 0.4808481709931386 	 0.08718678795099472 	 0.4808481709931386 	 970 	 165
387 	 17717 	 17671.531010131803 	 4076.670015610112 	 297.5359485710454 	 0.0 	 13.004386626191346 	 13.701436869019837 	 23.67715848130892 	 23.67715848130892 	 0.026101057806866872 	 0.2668832661792719 	 0.026101057806866872 	 0.2668832661792719 	 54 	 12
388 	 2008 	 1986.390809743749 	 780.8389142079881 	 100.34503485694819 	 0.0 	 7.631756461927477 	 7.781540116271338 	 7.9852041561059215 	 7.9852041561059215 	 0.009717820816847262 	 0.012917317381204387 	 0.009717820816847262 	 0.012917317381204387 	 37 	 4
389 	 4718 	 4690.713068756271 	 1407.719919861347 	 136.3214535603692 	 0.0 	 9.996405540425148 	 10.326473809479635 	 10.848116591802507 	 10.848116591802507 	 0.01624121579288096 	 0.024635318673804682 	 0.01624121579288096 	 0.024635318673804682 	 22 	 3
391 	 711 	 701.8390007273807 	 390.17001865961134 	 70.87025431230505 	 0.0 	 5.396409005016397 	 5.505412989492645 	 5.63967564599153 	 5.63967564599153 	 0.009998694211953745 	 0.01204680024449643 	 0.009998694211953745 	 0.01204680024449643 	 99 	 10
392 	 15354 	 15321.13348835831 	 4222.273353598061 	 329.3161937074029 	 0.0 	 10.885936701825965 	 12.821335343592445 	 26.206150034370644 	 26.206150034370644 	 0.08163734056194408 	 0.34295867543482444 	 0.08163734056194408 	 0.34295867543482444 	 392 	 66
394 	 754 	 735.6623659123833 	 425.87530308366075 	 75.89225262025192 	 0.0 	 5.182237809417185 	 5.611578104218974 	 6.03931357344597 	 6.03931357344597 	 0.039776507051541454 	 0.03671268097419324 	 0.039776507051541454 	 0.03671268097419324 	 11 	 1
395 	 2184 	 2166.2584298221186 	 856.2754827747137 	 107.6103037699166 	 0.0 	 7.589584684133931 	 7.957188603477328 	 8.563355886301323 	 8.563355886301323 	 0.02364502990703087 	 0.03669172545729558 	 0.02364502990703087 	 0.03669172545729558 	 12 	 0
396 	 1733 	 1633.7209905646644 	 753.540425548524 	 100.93318367158487 	 0.0 	 6.504180539652261 	 7.465735233324101 	 8.032007551667455 	 8.032007551667455 	 0.0688303859019599 	 0.03653901901712731 	 0.0688303859019599 	 0.03653901901712731 	 7 	 2
397 	 6612 	 6553.958853614211 	 2341.9429551046815 	 243.02006331180883 	 0.0 	 8.395540343109586 	 9.636829664141075 	 19.33892217328987 	 19.33892217328987 	 0.06883672642766189 	 0.33483488413286344 	 0.06883672642766189 	 0.33483488413286344 	 292 	 49
399 	 1020 	 993.608449473047 	 487.940431891669 	 78.79661315528156 	 0.0 	 6.108994364051664 	 6.192403611689539 	 6.270435241281464 	 6.270435241281464 	 0.006780469000544515 	 0.006261144070985365 	 0.006780469000544515 	 0.006261144070985365 	 12 	 2
400 	 2626 	 2608.4116824557286 	 936.1286673841718 	 109.59835074296409 	 0.0 	 8.359144762902382 	 8.5414484893083 	 8.721559637731017 	 8.721559637731017 	 0.010786824088679342 	 0.010433358259306321 	 0.010786824088679342 	 0.010433358259306321 	 45 	 9
401 	 12155 	 11487.018097245853 	 3570.2786232007265 	 251.5235853403679 	 0.0 	 9.652203071155128 	 14.194607707938552 	 20.015610955557868 	 20.015610955557868 	 0.19048268881160896 	 0.17015393280226368 	 0.19048268881160896 	 0.17015393280226368 	 32 	 7
402 	 486 	 473.0528854930675 	 305.7263614165677 	 63.402442786281014 	 0.0 	 4.6419243990070145 	 4.821996566396029 	 5.045406086768852 	 5.045406086768852 	 0.019027226457965864 	 0.02264116791678372 	 0.019027226457965864 	 0.02264116791678372 	 12 	 3
403 	 6006 	 5964.771925170545 	 1995.8553468351165 	 202.16264094232608 	 0.0 	 8.965737824580899 	 9.872523120651671 	 16.08759180724159 	 16.08759180724159 	 0.04813529755782761 	 0.2394083656352399 	 0.04813529755782761 	 0.2394083656352399 	 41 	 7
